Case_N;Label;Metric;Value
34;Histological_Type;Levenshtein;1.0
34;Histological_Type;Exact_Match_P;1.0
34;Imaging_Test;TSR;100.0
34;Imaging_Test;Levenshtein;0.3846153846153846
34;Imaging_Test;Exact_Match_P;0.0
34;Invasion;TSR;0.0
34;Invasion;Levenshtein;0.0
34;Invasion;Exact_Match_P;0.0
34;Metastasis;TSR;100.0
34;Metastasis;Levenshtein;1.0
34;Metastasis;Exact_Match_P;1.0
34;Oncogene;TSR;100.0
34;Oncogene;Levenshtein;1.0
34;Oncogene;Exact_Match_P;1.0
34;Response_To_Treatment;TSR;0.0
34;Response_To_Treatment;Levenshtein;0.0
34;Response_To_Treatment;Exact_Match_P;0.0
34;Staging;TSR;100.0
34;Staging;Levenshtein;1.0
34;Staging;Exact_Match_P;1.0
34;Therapy;TSR;0.0
34;Therapy;Levenshtein;0.0
34;Therapy;Exact_Match_P;0.0
34;Tumor_Finding;TSR;100.0
34;Tumor_Finding;Levenshtein;0.6923076923076923
34;Tumor_Finding;Exact_Match_P;0.5
34;Tumor_Size;TSR;100.0
34;Tumor_Size;Levenshtein;1.0
34;Tumor_Size;Exact_Match_P;1.0
35;Biomarker;TSR;20.0
35;Biomarker;Levenshtein;0.1428571428571429
35;Biomarker;Exact_Match_P;0.0
35;Biomarker_Result;TSR;0.0
35;Biomarker_Result;Levenshtein;0.0
35;Biomarker_Result;Exact_Match_P;0.0
35;Cancer_Surgery;TSR;100.0
35;Cancer_Surgery;Levenshtein;1.0
35;Cancer_Surgery;Exact_Match_P;1.0
35;Grade;TSR;100.0
35;Grade;Levenshtein;1.0
35;Grade;Exact_Match_P;1.0
35;Histological_Type;TSR;100.0
35;Histological_Type;Levenshtein;1.0
35;Histological_Type;Exact_Match_P;1.0
35;Imaging_Test;TSR;100.0
35;Imaging_Test;Levenshtein;0.8333333333333334
35;Imaging_Test;Exact_Match_P;0.0
35;Invasion;TSR;100.0
35;Invasion;Levenshtein;1.0
35;Invasion;Exact_Match_P;1.0
35;Metastasis;TSR;90.0
35;Metastasis;Levenshtein;0.9
35;Metastasis;Exact_Match_P;0.0
35;Oncogene;TSR;100.0
35;Oncogene;Levenshtein;1.0
35;Oncogene;Exact_Match_P;1.0
35;Response_To_Treatment;TSR;31.5
35;Response_To_Treatment;Levenshtein;0.1875
35;Response_To_Treatment;Exact_Match_P;0.0
35;Staging;TSR;100.0
35;Staging;Levenshtein;1.0
35;Staging;Exact_Match_P;1.0
35;Therapy;TSR;0.0
35;Therapy;Levenshtein;0.0
35;Therapy;Exact_Match_P;0.0
35;Tumor_Finding;TSR;48.0
35;Tumor_Finding;Levenshtein;0.4444444444444444
35;Tumor_Finding;Exact_Match_P;0.3333333333333333
35;Tumor_Size;TSR;0.0
35;Tumor_Size;Levenshtein;0.0
35;Tumor_Size;Exact_Match_P;0.0
36;Biomarker;TSR;20.0
36;Biomarker;Levenshtein;0.0
36;Biomarker;Exact_Match_P;0.0
36;Biomarker_Result;TSR;0.0
36;Biomarker_Result;Levenshtein;0.0
36;Biomarker_Result;Exact_Match_P;0.0
36;Cancer_Surgery;TSR;0.0
36;Cancer_Surgery;Levenshtein;0.0
36;Cancer_Surgery;Exact_Match_P;0.0
36;Grade;TSR;100.0
36;Grade;Levenshtein;1.0
36;Grade;Exact_Match_P;1.0
36;Histological_Type;TSR;100.0
36;Histological_Type;Levenshtein;1.0
36;Histological_Type;Exact_Match_P;1.0
36;Imaging_Test;TSR;100.0
36;Imaging_Test;Levenshtein;0.3076923076923077
36;Imaging_Test;Exact_Match_P;0.0
36;Invasion;TSR;100.0
36;Invasion;Levenshtein;1.0
36;Invasion;Exact_Match_P;1.0
36;Metastasis;TSR;90.0
36;Metastasis;Levenshtein;0.9
36;Metastasis;Exact_Match_P;0.0
36;Oncogene;TSR;100.0
36;Oncogene;Levenshtein;1.0
36;Oncogene;Exact_Match_P;1.0
36;Response_To_Treatment;TSR;25.0
36;Response_To_Treatment;Levenshtein;0.15625
36;Response_To_Treatment;Exact_Match_P;0.0
36;Staging;TSR;100.0
36;Staging;Levenshtein;1.0
36;Staging;Exact_Match_P;1.0
36;Therapy;TSR;54.0
36;Therapy;Levenshtein;0.38095238095238093
36;Therapy;Exact_Match_P;0.0
36;Tumor_Finding;TSR;100.0
36;Tumor_Finding;Levenshtein;0.3076923076923077
36;Tumor_Finding;Exact_Match_P;0.0
36;Tumor_Size;TSR;100.0
36;Tumor_Size;Levenshtein;1.0
36;Tumor_Size;Exact_Match_P;1.0
37;Biomarker;TSR;0.0
37;Biomarker;Levenshtein;0.0
37;Biomarker;Exact_Match_P;0.0
37;Biomarker_Result;TSR;0.0
37;Biomarker_Result;Levenshtein;0.0
37;Biomarker_Result;Exact_Match_P;0.0
37;Cancer_Surgery;TSR;0.0
37;Cancer_Surgery;Levenshtein;0.0
37;Cancer_Surgery;Exact_Match_P;0.0
37;Grade;TSR;100.0
37;Grade;Levenshtein;1.0
37;Grade;Exact_Match_P;1.0
37;Histological_Type;TSR;100.0
37;Histological_Type;Levenshtein;1.0
37;Histological_Type;Exact_Match_P;1.0
37;Imaging_Test;TSR;0.0
37;Imaging_Test;Levenshtein;0.0
37;Imaging_Test;Exact_Match_P;0.0
37;Invasion;TSR;0.0
37;Invasion;Levenshtein;0.0
37;Invasion;Exact_Match_P;0.0
37;Metastasis;TSR;0.0
37;Metastasis;Levenshtein;0.0
37;Metastasis;Exact_Match_P;0.0
37;Oncogene;TSR;100.0
37;Oncogene;Levenshtein;1.0
37;Oncogene;Exact_Match_P;1.0
37;Response_To_Treatment;TSR;25.0
37;Response_To_Treatment;Levenshtein;0.15625
37;Response_To_Treatment;Exact_Match_P;0.0
37;Staging;TSR;100.0
37;Staging;Levenshtein;1.0
37;Staging;Exact_Match_P;1.0
37;Therapy;TSR;0.0
37;Therapy;Levenshtein;0.0
37;Therapy;Exact_Match_P;0.0
37;Tumor_Finding;TSR;44.666666666666664
37;Tumor_Finding;Levenshtein;0.4285714285714286
37;Tumor_Finding;Exact_Match_P;0.3333333333333333
37;Tumor_Size;TSR;0.0
37;Tumor_Size;Levenshtein;0.0
37;Tumor_Size;Exact_Match_P;0.0
38;Biomarker;TSR;100.0
38;Biomarker;Levenshtein;1.0
38;Biomarker;Exact_Match_P;1.0
38;Biomarker_Result;TSR;0.0
38;Biomarker_Result;Levenshtein;0.0
38;Biomarker_Result;Exact_Match_P;0.0
38;Cancer_Surgery;TSR;0.0
38;Cancer_Surgery;Levenshtein;0.0
38;Cancer_Surgery;Exact_Match_P;0.0
38;Grade;TSR;100.0
38;Grade;Levenshtein;1.0
38;Grade;Exact_Match_P;1.0
38;Histological_Type;TSR;100.0
38;Histological_Type;Levenshtein;1.0
38;Histological_Type;Exact_Match_P;1.0
38;Imaging_Test;TSR;100.0
38;Imaging_Test;Levenshtein;0.33333333333333337
38;Imaging_Test;Exact_Match_P;0.0
38;Invasion;TSR;0.0
38;Invasion;Levenshtein;0.0
38;Invasion;Exact_Match_P;0.0
38;Metastasis;TSR;90.0
38;Metastasis;Levenshtein;0.9
38;Metastasis;Exact_Match_P;0.0
38;Oncogene;TSR;100.0
38;Oncogene;Levenshtein;1.0
38;Oncogene;Exact_Match_P;1.0
38;Response_To_Treatment;TSR;25.0
38;Response_To_Treatment;Levenshtein;0.15625
38;Response_To_Treatment;Exact_Match_P;0.0
38;Staging;TSR;100.0
38;Staging;Levenshtein;1.0
38;Staging;Exact_Match_P;1.0
38;Therapy;TSR;0.0
38;Therapy;Levenshtein;0.0
38;Therapy;Exact_Match_P;0.0
38;Tumor_Finding;TSR;97.33333333333333
38;Tumor_Finding;Levenshtein;0.6703296703296703
38;Tumor_Finding;Exact_Match_P;0.0
38;Tumor_Size;TSR;100.0
38;Tumor_Size;Levenshtein;1.0
38;Tumor_Size;Exact_Match_P;1.0
39;Biomarker;TSR;20.0
39;Biomarker;Levenshtein;0.1428571428571429
39;Biomarker;Exact_Match_P;0.0
39;Biomarker_Result;TSR;100.0
39;Biomarker_Result;Levenshtein;1.0
39;Biomarker_Result;Exact_Match_P;1.0
39;Cancer_Surgery;TSR;0.0
39;Cancer_Surgery;Levenshtein;0.0
39;Cancer_Surgery;Exact_Match_P;0.0
39;Grade;TSR;100.0
39;Grade;Levenshtein;1.0
39;Grade;Exact_Match_P;1.0
39;Histological_Type;TSR;100.0
39;Histological_Type;Levenshtein;1.0
39;Histological_Type;Exact_Match_P;1.0
39;Imaging_Test;TSR;100.0
39;Imaging_Test;Levenshtein;1.0
39;Imaging_Test;Exact_Match_P;1.0
39;Invasion;TSR;0.0
39;Invasion;Levenshtein;0.0
39;Invasion;Exact_Match_P;0.0
39;Metastasis;TSR;90.0
39;Metastasis;Levenshtein;0.9
39;Metastasis;Exact_Match_P;0.0
39;Oncogene;TSR;100.0
39;Oncogene;Levenshtein;1.0
39;Oncogene;Exact_Match_P;1.0
39;Response_To_Treatment;TSR;30.0
39;Response_To_Treatment;Levenshtein;0.20833333333333331
39;Response_To_Treatment;Exact_Match_P;0.0
39;Staging;TSR;0.0
39;Staging;Levenshtein;0.0
39;Staging;Exact_Match_P;0.0
39;Therapy;TSR;0.0
39;Therapy;Levenshtein;0.0
39;Therapy;Exact_Match_P;0.0
39;Tumor_Finding;TSR;100.0
39;Tumor_Finding;Levenshtein;0.9487179487179488
39;Tumor_Finding;Exact_Match_P;0.6666666666666666
39;Tumor_Size;TSR;100.0
39;Tumor_Size;Levenshtein;1.0
39;Tumor_Size;Exact_Match_P;1.0
40;Biomarker;TSR;26.5
40;Biomarker;Levenshtein;0.1428571428571429
40;Biomarker;Exact_Match_P;0.0
40;Biomarker_Result;TSR;100.0
40;Biomarker_Result;Levenshtein;1.0
40;Biomarker_Result;Exact_Match_P;1.0
40;Cancer_Surgery;TSR;100.0
40;Cancer_Surgery;Levenshtein;0.5
40;Cancer_Surgery;Exact_Match_P;0.0
40;Grade;TSR;100.0
40;Grade;Levenshtein;1.0
40;Grade;Exact_Match_P;1.0
40;Histological_Type;TSR;100.0
40;Histological_Type;Levenshtein;1.0
40;Histological_Type;Exact_Match_P;1.0
40;Imaging_Test;TSR;100.0
40;Imaging_Test;Levenshtein;0.25757575757575757
40;Imaging_Test;Exact_Match_P;0.0
40;Invasion;TSR;100.0
40;Invasion;Levenshtein;1.0
40;Invasion;Exact_Match_P;1.0
40;Metastasis;TSR;100.0
40;Metastasis;Levenshtein;1.0
40;Metastasis;Exact_Match_P;1.0
40;Oncogene;TSR;100.0
40;Oncogene;Levenshtein;1.0
40;Oncogene;Exact_Match_P;1.0
40;Response_To_Treatment;TSR;25.0
40;Response_To_Treatment;Levenshtein;0.15625
40;Response_To_Treatment;Exact_Match_P;0.0
40;Staging;TSR;100.0
40;Staging;Levenshtein;1.0
40;Staging;Exact_Match_P;1.0
40;Therapy;TSR;79.33333333333333
40;Therapy;Levenshtein;0.5724206349206349
40;Therapy;Exact_Match_P;0.0
40;Tumor_Finding;TSR;100.0
40;Tumor_Finding;Levenshtein;0.6538461538461539
40;Tumor_Finding;Exact_Match_P;0.5
40;Tumor_Size;TSR;100.0
40;Tumor_Size;Levenshtein;1.0
40;Tumor_Size;Exact_Match_P;1.0
41;Biomarker;TSR;26.5
41;Biomarker;Levenshtein;0.23809523809523814
41;Biomarker;Exact_Match_P;0.0
41;Biomarker_Result;TSR;100.0
41;Biomarker_Result;Levenshtein;1.0
41;Biomarker_Result;Exact_Match_P;1.0
41;Cancer_Surgery;TSR;39.0
41;Cancer_Surgery;Levenshtein;0.26086956521739135
41;Cancer_Surgery;Exact_Match_P;0.0
41;Grade;TSR;100.0
41;Grade;Levenshtein;1.0
41;Grade;Exact_Match_P;1.0
41;Histological_Type;TSR;100.0
41;Histological_Type;Levenshtein;1.0
41;Histological_Type;Exact_Match_P;1.0
41;Imaging_Test;TSR;100.0
41;Imaging_Test;Levenshtein;0.5333333333333333
41;Imaging_Test;Exact_Match_P;0.0
41;Invasion;TSR;0.0
41;Invasion;Levenshtein;0.0
41;Invasion;Exact_Match_P;0.0
41;Metastasis;TSR;90.0
41;Metastasis;Levenshtein;0.9
41;Metastasis;Exact_Match_P;0.0
41;Oncogene;TSR;0.0
41;Oncogene;Levenshtein;0.0
41;Oncogene;Exact_Match_P;0.0
41;Response_To_Treatment;TSR;53.0
41;Response_To_Treatment;Levenshtein;0.2456140350877193
41;Response_To_Treatment;Exact_Match_P;0.0
41;Staging;TSR;0.0
41;Staging;Levenshtein;0.0
41;Staging;Exact_Match_P;0.0
41;Therapy;TSR;61.0
41;Therapy;Levenshtein;0.5
41;Therapy;Exact_Match_P;0.0
41;Tumor_Finding;TSR;97.0
41;Tumor_Finding;Levenshtein;0.8968253968253969
41;Tumor_Finding;Exact_Match_P;0.3333333333333333
41;Tumor_Size;TSR;0.0
41;Tumor_Size;Levenshtein;0.0
41;Tumor_Size;Exact_Match_P;0.0
42;Biomarker;TSR;33.0
42;Biomarker;Levenshtein;0.23809523809523814
42;Biomarker;Exact_Match_P;0.0
42;Biomarker_Result;TSR;0.0
42;Biomarker_Result;Levenshtein;0.0
42;Biomarker_Result;Exact_Match_P;0.0
42;Cancer_Surgery;TSR;27.0
42;Cancer_Surgery;Levenshtein;0.125
42;Cancer_Surgery;Exact_Match_P;0.0
42;Grade;TSR;100.0
42;Grade;Levenshtein;1.0
42;Grade;Exact_Match_P;1.0
42;Histological_Type;TSR;100.0
42;Histological_Type;Levenshtein;1.0
42;Histological_Type;Exact_Match_P;1.0
42;Imaging_Test;TSR;0.0
42;Imaging_Test;Levenshtein;0.0
42;Imaging_Test;Exact_Match_P;0.0
42;Invasion;TSR;0.0
42;Invasion;Levenshtein;0.0
42;Invasion;Exact_Match_P;0.0
42;Metastasis;TSR;90.0
42;Metastasis;Levenshtein;0.9
42;Metastasis;Exact_Match_P;0.0
42;Oncogene;TSR;0.0
42;Oncogene;Levenshtein;0.0
42;Oncogene;Exact_Match_P;0.0
42;Response_To_Treatment;TSR;0.0
42;Response_To_Treatment;Levenshtein;0.0
42;Response_To_Treatment;Exact_Match_P;0.0
42;Staging;TSR;0.0
42;Staging;Levenshtein;0.0
42;Staging;Exact_Match_P;0.0
42;Therapy;TSR;100.0
42;Therapy;Levenshtein;1.0
42;Therapy;Exact_Match_P;1.0
42;Tumor_Finding;TSR;100.0
42;Tumor_Finding;Levenshtein;0.9487179487179488
42;Tumor_Finding;Exact_Match_P;0.6666666666666666
42;Tumor_Size;TSR;100.0
42;Tumor_Size;Levenshtein;1.0
42;Tumor_Size;Exact_Match_P;1.0
43;Biomarker;TSR;26.5
43;Biomarker;Levenshtein;0.16666666666666669
43;Biomarker;Exact_Match_P;0.0
43;Biomarker_Result;TSR;100.0
43;Biomarker_Result;Levenshtein;1.0
43;Biomarker_Result;Exact_Match_P;1.0
43;Cancer_Surgery;TSR;0.0
43;Cancer_Surgery;Levenshtein;0.0
43;Cancer_Surgery;Exact_Match_P;0.0
43;Grade;TSR;100.0
43;Grade;Levenshtein;1.0
43;Grade;Exact_Match_P;1.0
43;Histological_Type;TSR;100.0
43;Histological_Type;Levenshtein;1.0
43;Histological_Type;Exact_Match_P;1.0
43;Imaging_Test;TSR;100.0
43;Imaging_Test;Levenshtein;0.5166666666666666
43;Imaging_Test;Exact_Match_P;0.0
43;Invasion;TSR;0.0
43;Invasion;Levenshtein;0.0
43;Invasion;Exact_Match_P;0.0
43;Metastasis;TSR;90.0
43;Metastasis;Levenshtein;0.9
43;Metastasis;Exact_Match_P;0.0
43;Oncogene;TSR;0.0
43;Oncogene;Levenshtein;0.0
43;Oncogene;Exact_Match_P;0.0
43;Response_To_Treatment;TSR;54.666666666666664
43;Response_To_Treatment;Levenshtein;0.48484848484848486
43;Response_To_Treatment;Exact_Match_P;0.3333333333333333
43;Staging;TSR;0.0
43;Staging;Levenshtein;0.0
43;Staging;Exact_Match_P;0.0
43;Therapy;TSR;69.0
43;Therapy;Levenshtein;0.5729166666666666
43;Therapy;Exact_Match_P;0.0
43;Tumor_Finding;TSR;100.0
43;Tumor_Finding;Levenshtein;1.0
43;Tumor_Finding;Exact_Match_P;1.0
43;Tumor_Size;TSR;100.0
43;Tumor_Size;Levenshtein;1.0
43;Tumor_Size;Exact_Match_P;1.0
44;Biomarker;TSR;20.0
44;Biomarker;Levenshtein;0.1428571428571429
44;Biomarker;Exact_Match_P;0.0
44;Biomarker_Result;TSR;100.0
44;Biomarker_Result;Levenshtein;1.0
44;Biomarker_Result;Exact_Match_P;1.0
44;Cancer_Surgery;TSR;100.0
44;Cancer_Surgery;Levenshtein;1.0
44;Cancer_Surgery;Exact_Match_P;1.0
44;Grade;TSR;100.0
44;Grade;Levenshtein;1.0
44;Grade;Exact_Match_P;1.0
44;Histological_Type;TSR;100.0
44;Histological_Type;Levenshtein;1.0
44;Histological_Type;Exact_Match_P;1.0
44;Imaging_Test;TSR;0.0
44;Imaging_Test;Levenshtein;0.0
44;Imaging_Test;Exact_Match_P;0.0
44;Invasion;TSR;0.0
44;Invasion;Levenshtein;0.0
44;Invasion;Exact_Match_P;0.0
44;Metastasis;TSR;90.0
44;Metastasis;Levenshtein;0.9
44;Metastasis;Exact_Match_P;0.0
44;Oncogene;TSR;100.0
44;Oncogene;Levenshtein;1.0
44;Oncogene;Exact_Match_P;1.0
44;Response_To_Treatment;TSR;0.0
44;Response_To_Treatment;Levenshtein;0.0
44;Response_To_Treatment;Exact_Match_P;0.0
44;Staging;TSR;0.0
44;Staging;Levenshtein;0.0
44;Staging;Exact_Match_P;0.0
44;Therapy;TSR;78.0
44;Therapy;Levenshtein;0.5256410256410257
44;Therapy;Exact_Match_P;0.0
44;Tumor_Finding;TSR;100.0
44;Tumor_Finding;Levenshtein;0.7692307692307692
44;Tumor_Finding;Exact_Match_P;0.3333333333333333
44;Tumor_Size;TSR;0.0
44;Tumor_Size;Levenshtein;0.0
44;Tumor_Size;Exact_Match_P;0.0
45;Biomarker;TSR;0.0
45;Biomarker;Levenshtein;0.0
45;Biomarker;Exact_Match_P;0.0
45;Biomarker_Result;TSR;100.0
45;Biomarker_Result;Levenshtein;1.0
45;Biomarker_Result;Exact_Match_P;1.0
45;Cancer_Surgery;TSR;60.0
45;Cancer_Surgery;Levenshtein;0.5
45;Cancer_Surgery;Exact_Match_P;0.0
45;Grade;TSR;100.0
45;Grade;Levenshtein;1.0
45;Grade;Exact_Match_P;1.0
45;Histological_Type;TSR;100.0
45;Histological_Type;Levenshtein;1.0
45;Histological_Type;Exact_Match_P;1.0
45;Imaging_Test;TSR;100.0
45;Imaging_Test;Levenshtein;0.3125
45;Imaging_Test;Exact_Match_P;0.0
45;Invasion;TSR;100.0
45;Invasion;Levenshtein;1.0
45;Invasion;Exact_Match_P;1.0
45;Metastasis;TSR;95.0
45;Metastasis;Levenshtein;0.95
45;Metastasis;Exact_Match_P;0.5
45;Oncogene;TSR;100.0
45;Oncogene;Levenshtein;1.0
45;Oncogene;Exact_Match_P;1.0
45;Response_To_Treatment;TSR;0.0
45;Response_To_Treatment;Levenshtein;0.0
45;Response_To_Treatment;Exact_Match_P;0.0
45;Staging;TSR;100.0
45;Staging;Levenshtein;1.0
45;Staging;Exact_Match_P;1.0
45;Therapy;TSR;64.0
45;Therapy;Levenshtein;0.5625
45;Therapy;Exact_Match_P;0.0
45;Tumor_Finding;TSR;45.666666666666664
45;Tumor_Finding;Levenshtein;0.38095238095238093
45;Tumor_Finding;Exact_Match_P;0.3333333333333333
45;Tumor_Size;TSR;100.0
45;Tumor_Size;Levenshtein;1.0
45;Tumor_Size;Exact_Match_P;1.0
46;Biomarker;TSR;0.0
46;Biomarker;Levenshtein;0.0
46;Biomarker;Exact_Match_P;0.0
46;Biomarker_Result;TSR;100.0
46;Biomarker_Result;Levenshtein;1.0
46;Biomarker_Result;Exact_Match_P;1.0
46;Cancer_Surgery;TSR;0.0
46;Cancer_Surgery;Levenshtein;0.0
46;Cancer_Surgery;Exact_Match_P;0.0
46;Grade;TSR;100.0
46;Grade;Levenshtein;1.0
46;Grade;Exact_Match_P;1.0
46;Histological_Type;TSR;100.0
46;Histological_Type;Levenshtein;1.0
46;Histological_Type;Exact_Match_P;1.0
46;Imaging_Test;TSR;100.0
46;Imaging_Test;Levenshtein;0.33333333333333337
46;Imaging_Test;Exact_Match_P;0.0
46;Invasion;TSR;100.0
46;Invasion;Levenshtein;1.0
46;Invasion;Exact_Match_P;1.0
46;Metastasis;TSR;95.0
46;Metastasis;Levenshtein;0.95
46;Metastasis;Exact_Match_P;0.5
46;Oncogene;TSR;100.0
46;Oncogene;Levenshtein;1.0
46;Oncogene;Exact_Match_P;1.0
46;Response_To_Treatment;TSR;52.333333333333336
46;Response_To_Treatment;Levenshtein;0.42424242424242425
46;Response_To_Treatment;Exact_Match_P;0.3333333333333333
46;Staging;TSR;0.0
46;Staging;Levenshtein;0.0
46;Staging;Exact_Match_P;0.0
46;Therapy;TSR;45.0
46;Therapy;Levenshtein;0.3125
46;Therapy;Exact_Match_P;0.0
46;Tumor_Finding;TSR;0.0
46;Tumor_Finding;Levenshtein;0.0
46;Tumor_Finding;Exact_Match_P;0.0
46;Tumor_Size;TSR;100.0
46;Tumor_Size;Levenshtein;1.0
46;Tumor_Size;Exact_Match_P;1.0
47;Biomarker;TSR;20.0
47;Biomarker;Levenshtein;0.0
47;Biomarker;Exact_Match_P;0.0
47;Biomarker_Result;TSR;0.0
47;Biomarker_Result;Levenshtein;0.0
47;Biomarker_Result;Exact_Match_P;0.0
47;Cancer_Surgery;TSR;0.0
47;Cancer_Surgery;Levenshtein;0.0
47;Cancer_Surgery;Exact_Match_P;0.0
47;Grade;TSR;100.0
47;Grade;Levenshtein;1.0
47;Grade;Exact_Match_P;1.0
47;Histological_Type;TSR;100.0
47;Histological_Type;Levenshtein;1.0
47;Histological_Type;Exact_Match_P;1.0
47;Imaging_Test;TSR;0.0
47;Imaging_Test;Levenshtein;0.0
47;Imaging_Test;Exact_Match_P;0.0
47;Invasion;TSR;0.0
47;Invasion;Levenshtein;0.0
47;Invasion;Exact_Match_P;0.0
47;Metastasis;TSR;0.0
47;Metastasis;Levenshtein;0.0
47;Metastasis;Exact_Match_P;0.0
47;Oncogene;TSR;100.0
47;Oncogene;Levenshtein;1.0
47;Oncogene;Exact_Match_P;1.0
47;Response_To_Treatment;TSR;0.0
47;Response_To_Treatment;Levenshtein;0.0
47;Response_To_Treatment;Exact_Match_P;0.0
47;Staging;TSR;100.0
47;Staging;Levenshtein;1.0
47;Staging;Exact_Match_P;1.0
47;Therapy;TSR;82.0
47;Therapy;Levenshtein;0.5729166666666666
47;Therapy;Exact_Match_P;0.0
47;Tumor_Finding;TSR;58.5
47;Tumor_Finding;Levenshtein;0.5714285714285714
47;Tumor_Finding;Exact_Match_P;0.5
47;Tumor_Size;TSR;0.0
47;Tumor_Size;Levenshtein;0.0
47;Tumor_Size;Exact_Match_P;0.0
48;Biomarker;TSR;0.0
48;Biomarker;Levenshtein;0.0
48;Biomarker;Exact_Match_P;0.0
48;Biomarker_Result;TSR;0.0
48;Biomarker_Result;Levenshtein;0.0
48;Biomarker_Result;Exact_Match_P;0.0
48;Cancer_Surgery;TSR;38.0
48;Cancer_Surgery;Levenshtein;0.2222222222222222
48;Cancer_Surgery;Exact_Match_P;0.0
48;Grade;TSR;100.0
48;Grade;Levenshtein;1.0
48;Grade;Exact_Match_P;1.0
48;Histological_Type;TSR;0.0
48;Histological_Type;Levenshtein;0.0
48;Histological_Type;Exact_Match_P;0.0
48;Imaging_Test;TSR;100.0
48;Imaging_Test;Levenshtein;1.0
48;Imaging_Test;Exact_Match_P;1.0
48;Invasion;TSR;100.0
48;Invasion;Levenshtein;1.0
48;Invasion;Exact_Match_P;1.0
48;Metastasis;TSR;90.0
48;Metastasis;Levenshtein;0.9
48;Metastasis;Exact_Match_P;0.0
48;Oncogene;TSR;100.0
48;Oncogene;Levenshtein;1.0
48;Oncogene;Exact_Match_P;1.0
48;Response_To_Treatment;TSR;0.0
48;Response_To_Treatment;Levenshtein;0.0
48;Response_To_Treatment;Exact_Match_P;0.0
48;Staging;TSR;0.0
48;Staging;Levenshtein;0.0
48;Staging;Exact_Match_P;0.0
48;Therapy;TSR;64.0
48;Therapy;Levenshtein;0.5625
48;Therapy;Exact_Match_P;0.0
48;Tumor_Finding;TSR;49.8
48;Tumor_Finding;Levenshtein;0.4
48;Tumor_Finding;Exact_Match_P;0.2
48;Tumor_Size;TSR;100.0
48;Tumor_Size;Levenshtein;1.0
48;Tumor_Size;Exact_Match_P;1.0
49;Biomarker;TSR;26.5
49;Biomarker;Levenshtein;0.16666666666666669
49;Biomarker;Exact_Match_P;0.0
49;Biomarker_Result;TSR;100.0
49;Biomarker_Result;Levenshtein;1.0
49;Biomarker_Result;Exact_Match_P;1.0
49;Cancer_Surgery;TSR;25.0
49;Cancer_Surgery;Levenshtein;0.12
49;Cancer_Surgery;Exact_Match_P;0.0
49;Grade;TSR;100.0
49;Grade;Levenshtein;1.0
49;Grade;Exact_Match_P;1.0
49;Histological_Type;TSR;100.0
49;Histological_Type;Levenshtein;1.0
49;Histological_Type;Exact_Match_P;1.0
49;Imaging_Test;TSR;0.0
49;Imaging_Test;Levenshtein;0.0
49;Imaging_Test;Exact_Match_P;0.0
49;Invasion;TSR;0.0
49;Invasion;Levenshtein;0.0
49;Invasion;Exact_Match_P;0.0
49;Metastasis;TSR;90.0
49;Metastasis;Levenshtein;0.9
49;Metastasis;Exact_Match_P;0.0
49;Oncogene;TSR;100.0
49;Oncogene;Levenshtein;1.0
49;Oncogene;Exact_Match_P;1.0
49;Response_To_Treatment;TSR;64.0
49;Response_To_Treatment;Levenshtein;0.255952380952381
49;Response_To_Treatment;Exact_Match_P;0.0
49;Staging;TSR;0.0
49;Staging;Levenshtein;0.0
49;Staging;Exact_Match_P;0.0
49;Therapy;TSR;69.0
49;Therapy;Levenshtein;0.5729166666666666
49;Therapy;Exact_Match_P;0.0
49;Tumor_Finding;TSR;78.5
49;Tumor_Finding;Levenshtein;0.38690476190476186
49;Tumor_Finding;Exact_Match_P;0.0
49;Tumor_Size;TSR;100.0
49;Tumor_Size;Levenshtein;1.0
49;Tumor_Size;Exact_Match_P;1.0
50;Biomarker;TSR;0.0
50;Biomarker;Levenshtein;0.0
50;Biomarker;Exact_Match_P;0.0
50;Biomarker_Result;TSR;100.0
50;Biomarker_Result;Levenshtein;1.0
50;Biomarker_Result;Exact_Match_P;1.0
50;Cancer_Surgery;TSR;100.0
50;Cancer_Surgery;Levenshtein;1.0
50;Cancer_Surgery;Exact_Match_P;1.0
50;Grade;TSR;100.0
50;Grade;Levenshtein;1.0
50;Grade;Exact_Match_P;1.0
50;Histological_Type;TSR;100.0
50;Histological_Type;Levenshtein;1.0
50;Histological_Type;Exact_Match_P;1.0
50;Imaging_Test;TSR;0.0
50;Imaging_Test;Levenshtein;0.0
50;Imaging_Test;Exact_Match_P;0.0
50;Invasion;TSR;0.0
50;Invasion;Levenshtein;0.0
50;Invasion;Exact_Match_P;0.0
50;Metastasis;TSR;57.0
50;Metastasis;Levenshtein;0.4
50;Metastasis;Exact_Match_P;0.0
50;Oncogene;TSR;100.0
50;Oncogene;Levenshtein;1.0
50;Oncogene;Exact_Match_P;1.0
50;Response_To_Treatment;TSR;0.0
50;Response_To_Treatment;Levenshtein;0.0
50;Response_To_Treatment;Exact_Match_P;0.0
50;Staging;TSR;0.0
50;Staging;Levenshtein;0.0
50;Staging;Exact_Match_P;0.0
50;Therapy;TSR;85.0
50;Therapy;Levenshtein;0.5192307692307692
50;Therapy;Exact_Match_P;0.0
50;Tumor_Finding;TSR;85.0
50;Tumor_Finding;Levenshtein;0.7579365079365079
50;Tumor_Finding;Exact_Match_P;0.3333333333333333
